:START_ID,:END_ID,:TYPE,weight:float,confidence,label,context_required,source,source_pmids,source_years,n_sources:int
prone-positioning,decreased-pulmonary-vascular-resistance,MECHANISM,0.7,HIGH,Decreased pulmonary vascular resistance,acute-respiratory-distress-syndrome,curated,24102072,2013,1
prone-positioning,decreased-right-ventricular-afterload,MECHANISM,0.7,HIGH,Decreased ratio of right/left ventricular end-diastolic areas,acute-respiratory-distress-syndrome,curated,24102072,2013,1
prone-positioning-ards,improved-28d-survival-ards,BENEFICIAL,0.7,MEDIUM,"RR 1.48 (1.07-2.05), p=0.01",acute-respiratory-distress-syndrome,curated,14668608,2003,1
recombinant-factor-viia-rfviia,ards-incidence-reduction,BENEFICIAL,0.7,MEDIUM,RD -0.05 reduced risk,body-trauma,curated,21502651,2011,1
recruitment-derecruitment-minimization,reduced-pulmonary-and-systemic-cytokine-response,MECHANISM,0.7,MEDIUM,Proposed: Limiting recruitment/derecruitment reduces ventilation-induced cytokine response,ards,curated,10404912,1999,1
recruitment-maneuvers-ards,redistribution-of-ventilation-perfusion,MECHANISM,0.7,MEDIUM,RM caused regional alveolar overdistension and VQ mismatch,ARDS,curated,11790648,2002,1
reduced-ventilator-induced-lung-injury,improved-survival,BENEFICIAL,0.7,MEDIUM,Uncontrolled trials show improved survival,,curated,8084064,1994,1
reintubation-requirement,higher-mortality-risk,HARMFUL,0.7,MEDIUM,"Need for reintubation associated with higher mortality, p<0.01",high-risk-postextubation-respiratory-failure,curated,16276167,2005,1
respiratory-rate-greater-than-equal-to-30-breaths-per-min,increased-intubation-risk-standard-oxygen,TREND,0.7,MEDIUM,"OR 2.76 (1.13-6.75), p=0.03",standard-oxygen-therapy,curated,29099420,2018,1
respiratory-therapist-driven-protocol,increased-weaning-rate,BENEFICIAL,0.7,MEDIUM,"Weaning rate increased over implementation, p<0.001",respiratory-failure|weaning,curated,9927355,1999,1
resuscitation-guided-by-fluid-responsiveness-assessment,reduced-renal-replacement-therapy,BENEFICIAL,0.7,MEDIUM,"5.1% vs 17.5%, p=0.04",septic-shock,curated,32353418,2020,1
resuscitation-guided-by-fluid-responsiveness-assessment,reduced-mechanical-ventilation,BENEFICIAL,0.7,MEDIUM,"17.7% vs 34.1%, p=0.04",septic-shock,curated,32353418,2020,1
rib-cage-muscle-recruitment,weaning-failure-prevention,MECHANISM,0.7,MEDIUM,Greater recruitment of rib cage muscles in weaning failure patients,weaning-from-mechanical-ventilation,curated,12411288,2003,1
rosuvastatin-ards,fewer-organ-failure-free-days,HARMFUL,0.7,MEDIUM,Fewer renal and hepatic failure-free days,sepsis-associated-ARDS,curated,24835849,2014,1
sepsis-induced-weakness,icuaw,MECHANISM,0.7,MEDIUM,Proposed: Severe sepsis is associated with ICUAW,critical-illness,curated,25496103,2014,1
serial-blood-lactate-measurements,mortality-prediction,BENEFICIAL,0.7,HIGH,Consistent association of decreasing lactate with lower mortality,acute-illness,curated,27520452,2016,1
severe-hypercapnia-ards,increased-icu-mortality,HARMFUL,0.7,MEDIUM,"OR 1.93 (1.32-2.81), p=0.001",ARDS,curated,28108768,2017,1
supplemental-oxygen-masking,hypoventilation-detection-impairment,MECHANISM,0.7,HIGH,Proposed: Supplemental oxygen masks ability to detect hypoventilation by pulse oximetry,perioperative,curated,15539726,2004,1
t-tube-spontaneous-breathing-trial,successful-extubation-48h,NULL,0.7,MEDIUM,"63% vs 70%, p=0.14",respiratory-failure|weaning-from-mechanical-ventilation,curated,9279224,1997,1
tak-242-intervention,reduced-mortality-shock-rf,TREND,0.7,MEDIUM,Subset with shock+RF: 33% placebo vs 19% high-dose (p=0.10),severe-sepsis|shock-and-respiratory-failure,curated,20562702,2010,1
time-cycled-inspiratory-pressure-support-ventilation-nipsvtc,improved-patient-ventilator-synchronization,BENEFICIAL,0.7,MEDIUM,"Reduced PTPes, delta Pes, delta RR(p-v) vs flow-cycled",acute-lung-injury|mask-air-leaks,curated,10470568,1999,1
transpulmonary-pressure-monitoring,alveolar-recruitment-optimization,MECHANISM,0.7,MEDIUM,Proposed: Esophageal pressure enables finding optimal PEEP to prevent collapse/overdistension,acute-lung-injury|ARDS,curated,19001507,2008,1
trophic-enteral-nutrition-initial-6d,reduced-gi-intolerance,BENEFICIAL,0.7,HIGH,"Fewer elevated gastric residuals (2% vs 8%, p<0.001)",acute-respiratory-failure|mechanical-ventilation,curated,21242788,2011,1
ultra-protective-ventilation-parameters,feasible-ards-management,BENEFICIAL,0.7,MEDIUM,78-82% achieved protective targets,moderate-ards,curated,30790030,2019,1
unilateral-lung-injury,reduced-mortality-vs-ards,BENEFICIAL,0.7,MEDIUM,"40.5% mortality in unilateral lung injury group, lower than ARDS",hypoxemic-ventilated-patients,curated,10501746,1999,1
upper-airway-obstruction,high-risk-postextubation-respiratory-failure,MECHANISM,0.7,MEDIUM,Proposed risk factor for postextubation respiratory failure,,curated,16276167,2005,1
ventilator-liberation-difficulty,icuaw,MECHANISM,0.7,MEDIUM,Proposed: Difficult ventilator liberation is associated with ICUAW,critical-illness,curated,25496103,2014,1
ventilator-power-optimization,reduced-mortality-ards,MECHANISM,0.7,MEDIUM,"Proposed: Reducing ventilator power (ΔP, RR) mitigates VILI",ards,curated,33784486,2021,1
weaning-failure,physiotherapy-target,BENEFICIAL,0.7,MEDIUM,Physiotherapy targets weaning failure in critically ill adults,critical-illness,curated,18283429,2008,1
weaning-failure,high-risk-postextubation-respiratory-failure,MECHANISM,0.7,MEDIUM,Proposed risk factor for postextubation respiratory failure,,curated,16276167,2005,1
critical-illness-covid-19,ards,ASSOCIATION,0.69,HIGH,68.6% ARDS incidence,COVID-19|critical-illness,curated,32631393,2020,1
severe-ards-duration-over-72h,diffuse-alveolar-damage-at-autopsy,ASSOCIATION,0.69,HIGH,69% of severe ARDS >72h had DAD at autopsy,intensive-care-unit,curated,23370917,2013,1
acute-lung-injury,increased-hospital-mortality,HARMFUL,0.68,MEDIUM,Adjusted OR 1.63 (95% CI 1.03-2.57),subarachnoid-hemorrhage,curated,16374174,2006,1
ards,acute-withdrawal-syndrome,ASSOCIATION,0.68,MEDIUM,Withdrawal associated with ARDS presence,adult-ICU-stay,curated,9559604,1998,1
dependent-lung-filling-perflubron,improved-gas-exchange,MECHANISM,0.68,MEDIUM,"Proposed: Perflubron fills dependent lung, improves oxygenation",ards,curated,8569018,1996,1
elevated-plasma-srage,impaired-alveolar-fluid-clearance,MECHANISM,0.68,MEDIUM,Proposed: sRAGE associated with nonfocal ARDS phenotype suggests role of RAGE pathway in alveolar fluid clearance,ards,curated,27018314,2016,1
epidural-anaesthesia-and-analgesia,reduced-postoperative-pain,BENEFICIAL,0.68,MEDIUM,Lower pain scores in first 3 postop days,major-abdominal-surgery,curated,11965272,2002,1
hematologic-malignancy-history,increased-risk-arf-mortality,MECHANISM,0.68,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
high-frequency-oscillatory-ventilation-hfov,oxygenation-index-response,TREND,0.68,MEDIUM,"OI response higher in HFOV, but did not predict survival",ards,curated,16137357,2005,1
low-tidal-volume-ventilation,reduced-ventilator-induced-lung-injury,MECHANISM,0.68,MEDIUM,Proposed: Low tidal volumes reduce regional overdistension,,curated,7924367,1994,1
lower-tidal-volume-ventilation,decreased-interleukin-8,BENEFICIAL,0.68,MEDIUM,12% reduction in IL-8 by day 3,acute-lung-injury,curated,15644641,2005,1
neurologic-failure-on-icu-admission,increased-risk-arf-development,MECHANISM,0.68,HIGH,OR 2.73 (95% CI 1.90-3.91),critical-illness,curated,12006450,2002,1
nitric-oxide-inhalation,worsening-ventilation-perfusion-distributions,HARMFUL,0.68,MEDIUM,"logSD Q increased from 1.11 to 1.22, p=0.018",COPD,curated,8618485,1996,1
nmba-withdrawal,acute-withdrawal-syndrome,MECHANISM,0.68,MEDIUM,NMBA use associated with withdrawal,adult-ICU-stay,curated,9559604,1998,1
peak-inspiratory-pressure-limitation,reduced-ventilator-induced-lung-injury,MECHANISM,0.68,MEDIUM,Proposed: Limitation of peak pressure reduces regional overdistension,,curated,7924367,1994,1
permissive-hypercapnia,reduced-ventilator-induced-lung-injury,MECHANISM,0.68,MEDIUM,Proposed: Permissive hypercapnia without bicarbonate further reduces injury,,curated,7924367,1994,1
propofol-withdrawal,acute-withdrawal-syndrome,MECHANISM,0.68,MEDIUM,Propofol use associated with withdrawal,adult-ICU-stay,curated,9559604,1998,1
recombinant-human-soluble-thrombomodulin,reduced-28d-mortality-sepsis-coagulopathy,NULL,0.68,HIGH,"ARD 2.55% (-3.68% to 8.77%), p=0.32",sepsis-coagulopathy,curated,31104069,2019,1
reduced-inflammatory-cytokine-production,decreased-ards-lung-injury,MECHANISM,0.68,MEDIUM,Proposed: Lower cytokines mitigate ARDS-related lung injury,acute-respiratory-distress-syndrome,curated,16932229,2006,1
corticosteroid-use-7d-before-icu,increased-invasive-pulmonary-aspergillosis,HARMFUL,0.67,MEDIUM,"OR 14.4 (2.0-101.6), p=0.007",critical-illness-H1N1,curated,22895826,2012,1
high-flow-oxygen-therapy-severe-covid-19,improved-clinical-recovery,BENEFICIAL,0.67,MEDIUM,"Median time 11 vs 14 days, HR 1.39 (1.00-1.92), p=0.047",severe-COVID-19,curated,34874419,2021,1
neuromuscular-dysfunction-icu-stay,delayed-dysphagia-recovery-ards-survivors,MECHANISM,0.67,MEDIUM,"Proposed: Longer ICU stay exacerbates neuromuscular dysfunction, delaying dysphagia recovery",ARDS|oral-intubation,curated,27983872,2017,1
noninvasive-positive-pressure-ventilation,improved-pao2-fio2-ratio-1h,BENEFICIAL,0.67,MEDIUM,"62% vs 47%, p=0.21",acute-respiratory-failure,curated,9700176,1998,1
noninvasive-positive-pressure-ventilation,reduced-pneumonia-sinusitis-related-to-intubation,BENEFICIAL,0.67,MEDIUM,"3% vs 31%, p=0.003",acute-respiratory-failure,curated,9700176,1998,1
pharyngeal-injury-intubation,dysphagia-symptoms-ards-survivors,MECHANISM,0.67,MEDIUM,Proposed: Intubation causes pharyngeal/laryngeal injury leading to dysphagia,ARDS|oral-intubation,curated,27983872,2017,1
acute-respiratory-failure,high-incidence-elderly,MECHANISM,0.65,MEDIUM,Incidence increased exponentially until age 85y,acute-respiratory-failure,curated,11035684,2000,1
aerosolized-synthetic-surfactant,improved-physiology-ards,MECHANISM,0.65,MEDIUM,Proposed: Surfactant replacement improves physiology in ARDS,sepsis-induced-ards,curated,8618579,1996,1
airway-resistance-reduction-tracheostomy,work-of-breathing-decrease,MECHANISM,0.65,MEDIUM,Proposed: Tracheostomy reduces resistive workload of artificial airway,ventilator-dependent-patients,curated,9927347,1999,1
alcoholism,increased-evlw-ards,ASSOCIATION,0.65,MEDIUM,ARDS+alcoholism EVLW 19.9 ml/kg vs 8.7 ml/kg in non-alcoholic,ards,curated,15774053,2005,1
alveolar-recruitment-niv-preoxygenation,dependent-lung-atelectasis-prevention,MECHANISM,0.65,MEDIUM,"Proposed: NIV recruits alveoli, improves oxygenation pre-intubation",hypoxaemic-respiratory-failure|intubation,curated,27730283,2016,1
antiinflammatory-mediator-upregulation,net-inflammatory-activity,MECHANISM,0.65,MEDIUM,"Proposed: Increased IL-1Ra, IL-10, latent TGF-beta1 could not overcome proinflammatory drive",status-asthmaticus,curated,9927362,1999,1
aprv-ventilation,improved-oxygenation-parameters,BENEFICIAL,0.65,MEDIUM,Significant improvement in AaDO2/FIO2 and venous admixture vs VC-IRV,,curated,8004312,1994,1
ards-respiratory-illness-severity,elevated-ards-mortality,MECHANISM,0.65,MEDIUM,Proposed: ARDS severity associated with worse prognosis,ards,curated,9769263,1998,1
ards-right-ventricle-dysfunction,elevated-ards-mortality,MECHANISM,0.65,MEDIUM,Proposed: Right ventricle dysfunction associated with worse prognosis,ards,curated,9769263,1998,1
ards-triggering-risk-factor,elevated-ards-mortality,MECHANISM,0.65,MEDIUM,Proposed: Triggering risk factor associated with worse prognosis,ards,curated,9769263,1998,1
chronic-alcohol-abuse,increased-nonpulmonary-organ-dysfunction-severity,HARMFUL,0.65,MEDIUM,"Higher SOFA score, p=0.01",septic-shock,curated,12626999,2003,1
congestive-heart-failure-diagnosis,improved-survival-nppv,BENEFICIAL,0.65,MEDIUM,"CHF patients had better survival than COPD, cancer, pneumonia",respiratory-failure|do-not-intubate-order,curated,15483407,2004,1
continuous-positive-airway-pressure,improved-oxygenation,BENEFICIAL,0.65,MEDIUM,CPAP improves oxygenation in ALI,acute-lung-injury,curated,16081548,2005,1
continuous-positive-airway-pressure,no-respiratory-muscle-unloading,HARMFUL,0.65,MEDIUM,CPAP fails to reduce respiratory muscle effort in ALI,acute-lung-injury,curated,16081548,2005,1
copd-intrinsic-peep,inefficient-inspiratory-efforts,MECHANISM,0.65,MEDIUM,COPD causes intrinsic PEEP that impairs ventilatory efficiency,copd-acute-respiratory-failure,curated,8636518,1995,1
covid-19-associated-pulmonary-thrombosis,covid-19-associated-ards,MECHANISM,0.65,MEDIUM,Proposed: Pulmonary capillary thrombosis contributes to ARDS,severe-COVID-19-pneumonia,curated,33692022,2021,1
covid-19-induced-alveolar-damage,covid-19-associated-ards,MECHANISM,0.65,MEDIUM,Proposed: Diffuse alveolar damage leads to ARDS,severe-COVID-19-pneumonia,curated,33692022,2021,1
cumulative-corticosteroid-dose-icu,muscle-weakness-after-critical-illness,NULL,0.65,MEDIUM,Not associated with weakness,acute-lung-injury,curated,24247473,2014,1
cytokine-primed-neutrophil-activation,inappropriate-neutrophil-adhesion-migration,MECHANISM,0.65,MEDIUM,Proposed: Cytokine priming leads to neutrophil activation and dysregulated adhesion/migration,ards,curated,8810592,1996,1
decreased-bmi,increased-hospital-mortality,HARMFUL,0.65,MEDIUM,Lower BMI associated with higher mortality in mechanically ventilated ALI,mechanically-ventilated-ALI,curated,16521268,2006,1
decreasing-ards-incidence-over-time,reduced-ards-incidence,BENEFICIAL,0.65,HIGH,"Decreased from 82.4 to 38.9 per 100,000 person-years, p<0.001",suburban-community,curated,20693377,2011,1
delirium-duration,global-cognitive-impairment,MECHANISM,0.65,HIGH,Longer delirium duration associated with worse global cognition at 3 and 12 months (p=0.001 and p=0.04),critical-illness,curated,24088092,2013,1
delirium-duration,executive-function-impairment,MECHANISM,0.65,HIGH,Longer delirium duration associated with worse executive function at 3 and 12 months (p=0.004 and p=0.007),critical-illness,curated,24088092,2013,1
dependent-lung-atelectasis-olv,postoperative-pulmonary-complications,MECHANISM,0.65,HIGH,Proposed: OLV causes dependent lung atelectasis,one-lung-ventilation,curated,32479829,2020,1
dexamethasone-treatment-severe-covid-19,reduced-mortality-severe-covid-19,BENEFICIAL,0.65,MEDIUM,Proposed: Dexamethasone improves mortality in severe COVID-19,severe-COVID-19-pneumonia,curated,33692022,2021,1
diaphragm-ultrasonography,monitor-respiratory-workload,BENEFICIAL,0.65,MEDIUM,Diaphragm thickening is accurate index of respiratory muscle workload during assisted ventilation,assisted-mechanical-ventilation,curated,27620292,2017,1
diaphragmatic-weakness,weaning-failure,MECHANISM,0.65,MEDIUM,Many weaning failure patients displayed diaphragmatic weakness,weaning-from-mechanical-ventilation,curated,12411288,2003,1
early-pt-intervention,neuromuscular-weakness-prevention,MECHANISM,0.65,MEDIUM,Proposed: Early PT may prevent/attenuate neuromuscular weakness,acute-respiratory-failure,curated,26651376,2016,1
extracorporeal-lung-assist,mortality-unchanged-ards,NULL,0.65,MEDIUM,"55 ± 22%, similar to conventional treatment",,curated,8814466,1996,1
extracorporeal-membrane-oxygenation-ecmo,ecmo-duration,ASSOCIATION,0.65,MEDIUM,ECMO duration 15.1 days (95% CI 13.4-18.7),COVID-19-ARDS,curated,34127027,2021,1
fiberoptic-bronchoscopy-bal,respiratory-status-deterioration,HARMFUL,0.65,MEDIUM,22/45 (48.9%) patients had respiratory deterioration after FO-BAL,cancer-patients|acute-respiratory-failure,curated,18090351,2008,1
fluid-overload,increased-mortality-aki,HARMFUL,0.65,MEDIUM,RR 2.38 (1.75-2.98),acute-kidney-injury,curated,33009098,2020,1
gravity-induced-alveolar-compression,postoperative-pulmonary-complications,MECHANISM,0.65,HIGH,Proposed: Gravity causes compression atelectasis in dependent lung,one-lung-ventilation,curated,32479829,2020,1
gravity-induced-alveolar-compression,dependent-lung-atelectasis-ali,MECHANISM,0.65,MEDIUM,Proposed: Gravity compresses dependent alveoli in ALI,acute-lung-injury,curated,7633703,1995,1
gravity-induced-alveolar-compression-prevention,progressive-lung-injury-prevention,MECHANISM,0.65,MEDIUM,Proposed: Prevents progressive lung injury,ARDS,curated,11897644,2002,1
handgrip-dynamometry,icuap-mortality-association,MECHANISM,0.65,MEDIUM,OR 4.5 (1.5-13.6) for hospital mortality,critical-illness,curated,18511703,2008,1
hfnc-for-cards-avoidance-intubation,reduced-intubation-for-cards,BENEFICIAL,0.65,MEDIUM,Proposed: HFNC allows avoiding intubation in CARDS,severe-COVID-19-pneumonia,curated,33692022,2021,1
icuap-diagnosis,icuap-mortality-association,MECHANISM,0.65,MEDIUM,OR 7.8 (2.4-25.3) for hospital mortality,critical-illness,curated,18511703,2008,1
impaired-respiratory-mechanics,patient-ventilator-trigger-asynchrony,MECHANISM,0.65,MEDIUM,Proposed: Impaired respiratory mechanics contribute to trigger asynchrony,prolonged-mechanical-ventilation,curated,9404759,1997,1
increased-bmi,reduced-hospital-mortality,BENEFICIAL,0.65,MEDIUM,Higher BMI associated with lower mortality in mechanically ventilated ALI,mechanically-ventilated-ALI,curated,16521268,2006,1
increased-use-noninvasive-ventilation,increased-proportion-patients-successfully-treated-noninvasive-ventilation,BENEFICIAL,0.65,MEDIUM,13% vs 9% of ventilated patients,ventilatory-support-in-ICUs,curated,16799775,2006,1
inhaled-nitric-oxide,reduced-pulmonary-vascular-resistance-ards,MECHANISM,0.65,MEDIUM,Decreased mean pulmonary artery pressure >=3 mmHg in 63% of patients,severe-ards,curated,7705124,1995,1
inhaled-nitric-oxide-inhno,no-effect-mortality-ards,NULL,0.65,MEDIUM,"30-day mortality 40% vs 33.3%, p=0.83",ards,curated,9603127,1998,1
large-tidal-volume-ventilation,ventilator-associated-lung-injury,MECHANISM,0.65,MEDIUM,Proposed risk factor for VALI/ARDS,mechanical-ventilation,curated,15343007,2004,1
low-tidal-volume-ventilation-ards,improved-oxygenation-ards,BENEFICIAL,0.65,MEDIUM,Proposed: Low Vt ventilation improves oxygenation in ARDS,COVID-19-associated-ARDS,curated,33692022,2021,1
methylprednisolone-therapy,cytokine-modulation,MECHANISM,0.65,MEDIUM,Proposed: Attenuate inflammatory response,severe-community-acquired-pneumonia|high-inflammatory-response,curated,25688779,2015,1
negative-cumulative-fluid-balance-day4,reduced-hospital-mortality,BENEFICIAL,0.65,MEDIUM,"OR 0.50 (0.28-0.89), P<0.001",acute-lung-injury,curated,19103612,2009,1
negative-cumulative-fluid-balance-day4,more-ventilator-free-days,BENEFICIAL,0.65,MEDIUM,More ventilator-free days,acute-lung-injury,curated,19103612,2009,1
negative-cumulative-fluid-balance-day4,more-icu-free-days,BENEFICIAL,0.65,MEDIUM,More ICU-free days,acute-lung-injury,curated,19103612,2009,1
neuromuscular-blocker-use-icu,muscle-weakness-after-critical-illness,NULL,0.65,MEDIUM,Not associated with weakness,acute-lung-injury,curated,24247473,2014,1
nitric-oxide-inhalation,worsening-pulmonary-gas-exchange,HARMFUL,0.65,MEDIUM,"PaO2 decreased from 56 to 53 mmHg, p=0.014",COPD,curated,8618485,1996,1
niv-failure,increased-icu-los-cpe-aoc,HARMFUL,0.65,MEDIUM,Associated with longer ICU stay,cardiogenic-pulmonary-edema|acute-on-chronic-respiratory-failure,curated,17019559,2006,1
noninvasive-ventilation-ohs-copd,improved-1-year-survival-ohs-vs-copd,BENEFICIAL,0.65,MEDIUM,"Higher 1-year survival in OHS vs COPD (OR 1.83, 95% CI 1.24-2.69)",acute-hypercapnic-respiratory-failure|COPD|obesity-hypoventilation-syndrome,curated,23103736,2012,1
optimal-alveolar-recruitment-pressure,peep-induced-recruitment-gradient,MECHANISM,0.65,MEDIUM,Observational: PEEP recruits more in nondependent/cephalad regions,acute-lung-injury,curated,9817720,1998,1
peep-optimization-for-ards,improved-oxygenation-ards,BENEFICIAL,0.65,MEDIUM,Proposed: PEEP titration optimizes oxygenation in ARDS,COVID-19-associated-ARDS,curated,33692022,2021,1
pes-guided-peep-titration-ards,attenuate-alveolar-injury,MECHANISM,0.65,LOW,Proposed: Offset pleural pressure to reduce alveolar injury,ards,curated,30776290,2019,1
physical-rehabilitation,discharge-to-home-vs-facility-icuaw,BENEFICIAL,0.65,MEDIUM,"Suggested: More frequent discharge home vs facility with physical rehab, but CI included no difference",icuaw,curated,25496103,2014,1
physical-rehabilitation-benefit,icuaw-outcomes,MECHANISM,0.65,MEDIUM,"Proposed: Physical rehabilitation may improve outcomes in ICUAW, but benefits unclear",icuaw,curated,25496103,2014,1
postoperative-lung-injury,increased-attributable-mortality,ASSOCIATION,0.65,HIGH,"Overall attributable mortality for postoperative lung injury was 19% (95% CI 18-19), differing significantly between abdominal and thoracic surgery (12.2% vs 26.5%, p=0.0008)",postoperative-period|abdominal-surgery|thoracic-surgery,curated,25466352,2014,1
prone-positioning-ards,improved-alveolar-ventilation-efficiency,MECHANISM,0.65,MEDIUM,Proposed: Decreased physiologic deadspace ratio,acute-respiratory-distress-syndrome,curated,14668608,2003,1
prone-ventilation,gravity-dependent-atelectasis-reduction,MECHANISM,0.65,MEDIUM,Proposed: Reduces compression atelectasis,severe-ards,curated,16556697,2006,1
prone-ventilation,ventilation-perfusion-matching-improvement,MECHANISM,0.65,MEDIUM,Proposed: Improves V/Q matching,severe-ards,curated,16556697,2006,1
pulmonary-vascular-dysfunction,increased-60d-mortality-ali,HARMFUL,0.65,HIGH,TPG/PVRi elevations associated with higher 60-day mortality,acute-lung-injury,curated,20558628,2010,1
pulmonary-vascular-dysfunction,reduced-ventilator-icu-free-days-ali,HARMFUL,0.65,HIGH,TPG/PVRi elevations associated with fewer ventilator- and ICU-free days,acute-lung-injury,curated,20558628,2010,1
reduced-sedation,increased-ambulation,BENEFICIAL,0.65,MEDIUM,p=.009,respiratory-failure|prolonged-mechanical-ventilation,curated,18379236,2008,1
reintubation,higher-mortality,HARMFUL,0.65,MEDIUM,"27% vs 2.6%, p<0.001",respiratory-failure|weaning-from-mechanical-ventilation,curated,9279224,1997,1
respiratory-muscle-fatigue,patient-ventilator-trigger-asynchrony,MECHANISM,0.65,MEDIUM,Proposed: Respiratory muscle fatigue contributes to trigger asynchrony,prolonged-mechanical-ventilation,curated,9404759,1997,1
respiratory-system-compliance-optimisation,dependent-lung-atelectasis-prevention,MECHANISM,0.65,MEDIUM,Proposed: Recruitment maneuver and PEEP improves Crs and prevents gravity atelectasis,one-lung-ventilation,curated,17167013,2006,1
selective-nasogastric-tube-use-abdominal-surgery,reduced-postoperative-pulmonary-complications,BENEFICIAL,0.65,MEDIUM,Fair evidence from 2 meta-analyses,abdominal-surgery,curated,16618957,2006,1
systematic-peep-fio2-titration,oxygenation-defect-classification,MECHANISM,0.65,MEDIUM,Proposed: Titration identifies variable ARDS severity,ARDS,curated,17585106,2007,1
temporal-trend-improved-ali-mortality,unspecified-critical-care-advances,MECHANISM,0.65,MEDIUM,Proposed: Improvements in critical care aside from low Vt ventilation,ALI|ARDS-Network-centers,curated,19325464,2009,1
time-cycled-expiratory-trigger,improved-patient-ventilator-synchronization,MECHANISM,0.65,MEDIUM,Proposed: better interaction than flow-cycled in presence of air leaks,mask-air-leaks,curated,10470568,1999,1
timp-synthesis-regulation-il6,timp-elevation-ards,MECHANISM,0.65,MEDIUM,"Proposed: IL-6 enhances local TIMP synthesis, inhibiting tissue repair",ards,curated,8756805,1996,1
tracheostomy,reduced-work-of-breathing,BENEFICIAL,0.65,MEDIUM,"WOB decreased at PS-B (-0.5 J/L, p<0.05) and PS-5 (-0.8 J/L, p<0.05)",ventilator-dependent-patients,curated,9927347,1999,1
tracheostomy,reduced-respiratory-muscle-pressure-time-index,BENEFICIAL,0.65,MEDIUM,"Pressure-time index decreased (181 to 80 cmH2O.s/min, p<0.05)",ventilator-dependent-patients,curated,9927347,1999,1
tracheostomy,reduced-resistive-and-elastic-work,BENEFICIAL,0.65,MEDIUM,Resistive and elastic work decreased at PS-B and PS-5,ventilator-dependent-patients,curated,9927347,1999,1
tracheostomy,reduced-occlusion-pressure-and-intrinsic-peep,BENEFICIAL,0.65,MEDIUM,Occlusion pressure and intrinsic PEEP decreased for all conditions,ventilator-dependent-patients,curated,9927347,1999,1
tracheostomy,improved-breathing-pattern-synchrony,BENEFICIAL,0.65,MEDIUM,Improved synchrony with ventilator after tracheostomy,ventilator-dependent-patients,curated,9927347,1999,1
underweight-bmi,increased-mortality-ards,HARMFUL,0.65,HIGH,"OR 1.59 (1.22-2.08), p=0.0006",ARDS,curated,28222804,2017,1
chronic-renal-failure,increased-risk-arf-mortality,MECHANISM,0.64,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
improved-survival-cancer-patients-mechanically-ventilated,reduced-30d-mortality-cancer-patients-mv,BENEFICIAL,0.64,MEDIUM,OR 0.24 (0.12-0.50) for 1996-1998 vs 1990-1995 period,cancer-patients|mechanical-ventilation,curated,11373414,2001,1
liver-cirrhosis,increased-risk-arf-mortality,MECHANISM,0.64,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
older-age,increased-risk-arf-mortality,MECHANISM,0.64,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
berlin-definition-criteria-for-ards,diffuse-alveolar-damage-at-autopsy,ASSOCIATION,0.63,HIGH,"Sensitivity 89%, specificity 63% for ARDS diagnosis",intensive-care-unit,curated,23370917,2013,1
critical-illness-covid-19,coagulopathy,ASSOCIATION,0.63,HIGH,62.7% coagulopathy incidence,COVID-19|critical-illness,curated,32631393,2020,1
partial-liquid-ventilation-plv,mortality,NULL,0.63,HIGH,"No significant difference in mortality (CMV 36% vs PLV 42%, p=0.63)",ARDS,curated,11897644,2002,1
respiratory-system-compliance-in-covid-ards,interindividual-variability-in-covid-ards,ASSOCIATION,0.63,MEDIUM,Observed: COVID-19 ARDS has high inter-individual variability in respiratory mechanics,COVID-19-ARDS,curated,32859264,2020,1
tak-242-intervention,reduced-il6-levels,NULL,0.63,MEDIUM,"AUC 0-96.5h IL-6 increased 9% and 27% vs placebo, p=0.63 and 0.15",severe-sepsis|shock-or-respiratory-failure,curated,20562702,2010,1
ards-clinical-criteria,ards-autopsy-findings,ASSOCIATION,0.62,MEDIUM,"Sensitivity 75% (95% CI 66-82%), Specificity 84% (95% CI 79-88%)",autopsy-population,curated,15381517,2004,1
bovine-surfactant-therapy-ards,reduced-mortality-ards,TREND,0.62,LOW,"18.8% vs 43.8%, p=0.075",ards,curated,9105072,1997,1
epidural-anaesthesia-and-analgesia,reduced-respiratory-failure,BENEFICIAL,0.62,MEDIUM,"Respiratory failure 23% vs 30%, p=0.02",major-abdominal-surgery|high-risk-population,curated,11965272,2002,1
fiberoptic-bronchoscopy-bal,no-increased-intubation-requirement,NULL,0.62,HIGH,"RD -3.3%, p=0.62",hematology-oncology-patients|acute-respiratory-failure,curated,20581167,2010,1
gas-ventilation-of-perflubron-filled-lung,improved-pulmonary-compliance,MECHANISM,0.62,MEDIUM,Proposed: Gas ventilation of perflubron-filled lung improves compliance,ards,curated,8569018,1996,1
noninvasive-positive-pressure-ventilation,reduced-serious-complications,BENEFICIAL,0.62,MEDIUM,"38% vs 66%, p=0.02",acute-respiratory-failure,curated,9700176,1998,1
noninvasive-testing,no-inferior-diagnosis-rate,NULL,0.62,MEDIUM,Diff -1.3% (-10.4 to 7.7),hematology-oncology-patients|acute-respiratory-failure,curated,20581167,2010,1
