:START_ID,:END_ID,:TYPE,weight:float,confidence,label,context_required,source,source_pmids,source_years,n_sources:int
ARDS_POI:02887,ARDS_POI:02356,HARMFUL,0.67,MEDIUM,"OR 14.4 (2.0-101.6), p=0.007",critical-illness-H1N1,curated,22895826,2012,1
ARDS_POI:02785,ARDS_POI:02234,BENEFICIAL,0.67,MEDIUM,"Median time 11 vs 14 days, HR 1.39 (1.00-1.92), p=0.047",severe-COVID-19,curated,34874419,2021,1
ARDS_POI:03015,ARDS_POI:02903,MECHANISM,0.67,MEDIUM,"Proposed: Longer ICU stay exacerbates neuromuscular dysfunction, delaying dysphagia recovery",ARDS|oral-intubation,curated,27983872,2017,1
ARDS_POI:02802,ARDS_POI:02957,BENEFICIAL,0.67,MEDIUM,"62% vs 47%, p=0.21",acute-respiratory-failure,curated,9700176,1998,1
ARDS_POI:02802,ARDS_POI:01296,BENEFICIAL,0.67,MEDIUM,"3% vs 31%, p=0.003",acute-respiratory-failure,curated,9700176,1998,1
ARDS_POI:03050,ARDS_POI:02914,MECHANISM,0.67,MEDIUM,Proposed: Intubation causes pharyngeal/laryngeal injury leading to dysphagia,ARDS|oral-intubation,curated,27983872,2017,1
ARDS_POI:02084,ARDS_POI:02940,MECHANISM,0.65,MEDIUM,Incidence increased exponentially until age 85y,acute-respiratory-failure,curated,11035684,2000,1
ARDS_POI:01272,ARDS_POI:02958,MECHANISM,0.65,MEDIUM,Proposed: Surfactant replacement improves physiology in ARDS,sepsis-induced-ards,curated,8618579,1996,1
ARDS_POI:02142,ARDS_POI:02149,MECHANISM,0.65,MEDIUM,Proposed: Tracheostomy reduces resistive workload of artificial airway,ventilator-dependent-patients,curated,9927347,1999,1
ARDS_POI:02768,ARDS_POI:02970,ASSOCIATION,0.65,MEDIUM,ARDS+alcoholism EVLW 19.9 ml/kg vs 8.7 ml/kg in non-alcoholic,ards,curated,15774053,2005,1
ARDS_POI:01807,ARDS_POI:02333,MECHANISM,0.65,MEDIUM,"Proposed: NIV recruits alveoli, improves oxygenation pre-intubation",hypoxaemic-respiratory-failure|intubation,curated,27730283,2016,1
ARDS_POI:02855,ARDS_POI:03013,MECHANISM,0.65,MEDIUM,"Proposed: Increased IL-1Ra, IL-10, latent TGF-beta1 could not overcome proinflammatory drive",status-asthmaticus,curated,9927362,1999,1
ARDS_POI:01552,ARDS_POI:02542,BENEFICIAL,0.65,MEDIUM,Significant improvement in AaDO2/FIO2 and venous admixture vs VC-IRV,,curated,8004312,1994,1
ARDS_POI:02864,ARDS_POI:01895,MECHANISM,0.65,MEDIUM,Proposed: ARDS severity associated with worse prognosis,ards,curated,9769263,1998,1
ARDS_POI:02865,ARDS_POI:01895,MECHANISM,0.65,MEDIUM,Proposed: Right ventricle dysfunction associated with worse prognosis,ards,curated,9769263,1998,1
ARDS_POI:02869,ARDS_POI:01895,MECHANISM,0.65,MEDIUM,Proposed: Triggering risk factor associated with worse prognosis,ards,curated,9769263,1998,1
ARDS_POI:02293,ARDS_POI:02295,HARMFUL,0.65,MEDIUM,"Higher SOFA score, p=0.01",septic-shock,curated,12626999,2003,1
ARDS_POI:02820,ARDS_POI:02791,BENEFICIAL,0.65,MEDIUM,"CHF patients had better survival than COPD, cancer, pneumonia",respiratory-failure|do-not-intubate-order,curated,15483407,2004,1
ARDS_POI:02418,ARDS_POI:02542,BENEFICIAL,0.65,MEDIUM,CPAP improves oxygenation in ALI,acute-lung-injury,curated,16081548,2005,1
ARDS_POI:02418,ARDS_POI:01878,HARMFUL,0.65,MEDIUM,CPAP fails to reduce respiratory muscle effort in ALI,acute-lung-injury,curated,16081548,2005,1
ARDS_POI:02884,ARDS_POI:02598,MECHANISM,0.65,MEDIUM,COPD causes intrinsic PEEP that impairs ventilatory efficiency,copd-acute-respiratory-failure,curated,8636518,1995,1
ARDS_POI:02785,ARDS_POI:02785,MECHANISM,0.65,MEDIUM,Proposed: Pulmonary capillary thrombosis contributes to ARDS,severe-COVID-19-pneumonia,curated,33692022,2021,1
ARDS_POI:02785,ARDS_POI:02785,MECHANISM,0.65,MEDIUM,Proposed: Diffuse alveolar damage leads to ARDS,severe-COVID-19-pneumonia,curated,33692022,2021,1
ARDS_POI:02892,ARDS_POI:02071,NULL,0.65,MEDIUM,Not associated with weakness,acute-lung-injury,curated,24247473,2014,1
ARDS_POI:02894,ARDS_POI:02962,MECHANISM,0.65,MEDIUM,Proposed: Cytokine priming leads to neutrophil activation and dysregulated adhesion/migration,ards,curated,8810592,1996,1
ARDS_POI:02897,ARDS_POI:01895,HARMFUL,0.65,MEDIUM,Lower BMI associated with higher mortality in mechanically ventilated ALI,mechanically-ventilated-ALI,curated,16521268,2006,1
ARDS_POI:02901,ARDS_POI:03068,BENEFICIAL,0.65,HIGH,"Decreased from 82.4 to 38.9 per 100,000 person-years, p<0.001",suburban-community,curated,20693377,2011,1
ARDS_POI:01043,ARDS_POI:01044,MECHANISM,0.65,HIGH,Longer delirium duration associated with worse global cognition at 3 and 12 months (p=0.001 and p=0.04),critical-illness,curated,24088092,2013,1
ARDS_POI:01043,ARDS_POI:01045,MECHANISM,0.65,HIGH,Longer delirium duration associated with worse executive function at 3 and 12 months (p=0.004 and p=0.007),critical-illness,curated,24088092,2013,1
ARDS_POI:02333,ARDS_POI:01075,MECHANISM,0.65,HIGH,Proposed: OLV causes dependent lung atelectasis,one-lung-ventilation,curated,32479829,2020,1
ARDS_POI:01760,ARDS_POI:02785,BENEFICIAL,0.65,MEDIUM,Proposed: Dexamethasone improves mortality in severe COVID-19,severe-COVID-19-pneumonia,curated,33692022,2021,1
ARDS_POI:01900,ARDS_POI:03008,BENEFICIAL,0.65,MEDIUM,Diaphragm thickening is accurate index of respiratory muscle workload during assisted ventilation,assisted-mechanical-ventilation,curated,27620292,2017,1
ARDS_POI:01983,ARDS_POI:02124,MECHANISM,0.65,MEDIUM,Many weaning failure patients displayed diaphragmatic weakness,weaning-from-mechanical-ventilation,curated,12411288,2003,1
ARDS_POI:02082,ARDS_POI:02083,MECHANISM,0.65,MEDIUM,Proposed: Early PT may prevent/attenuate neuromuscular weakness,acute-respiratory-failure,curated,26651376,2016,1
ARDS_POI:02928,ARDS_POI:01895,NULL,0.65,MEDIUM,"55 ± 22%, similar to conventional treatment",,curated,8814466,1996,1
ARDS_POI:01031,ARDS_POI:02921,ASSOCIATION,0.65,MEDIUM,ECMO duration 15.1 days (95% CI 13.4-18.7),COVID-19-ARDS,curated,34127027,2021,1
ARDS_POI:01132,ARDS_POI:02163,HARMFUL,0.65,MEDIUM,22/45 (48.9%) patients had respiratory deterioration after FO-BAL,cancer-patients|acute-respiratory-failure,curated,18090351,2008,1
ARDS_POI:01362,ARDS_POI:01895,HARMFUL,0.65,MEDIUM,RR 2.38 (1.75-2.98),acute-kidney-injury,curated,33009098,2020,1
ARDS_POI:01002,ARDS_POI:01075,MECHANISM,0.65,HIGH,Proposed: Gravity causes compression atelectasis in dependent lung,one-lung-ventilation,curated,32479829,2020,1
ARDS_POI:01002,ARDS_POI:02333,MECHANISM,0.65,MEDIUM,Proposed: Gravity compresses dependent alveoli in ALI,acute-lung-injury,curated,7633703,1995,1
ARDS_POI:02933,ARDS_POI:01328,MECHANISM,0.65,MEDIUM,Proposed: Prevents progressive lung injury,ARDS,curated,11897644,2002,1
ARDS_POI:02934,ARDS_POI:01895,MECHANISM,0.65,MEDIUM,OR 4.5 (1.5-13.6) for hospital mortality,critical-illness,curated,18511703,2008,1
ARDS_POI:02935,ARDS_POI:03086,BENEFICIAL,0.65,MEDIUM,Proposed: HFNC allows avoiding intubation in CARDS,severe-COVID-19-pneumonia,curated,33692022,2021,1
ARDS_POI:02946,ARDS_POI:01895,MECHANISM,0.65,MEDIUM,OR 7.8 (2.4-25.3) for hospital mortality,critical-illness,curated,18511703,2008,1
ARDS_POI:01572,ARDS_POI:03042,MECHANISM,0.65,MEDIUM,Proposed: Impaired respiratory mechanics contribute to trigger asynchrony,prolonged-mechanical-ventilation,curated,9404759,1997,1
ARDS_POI:02967,ARDS_POI:01895,BENEFICIAL,0.65,MEDIUM,Higher BMI associated with lower mortality in mechanically ventilated ALI,mechanically-ventilated-ALI,curated,16521268,2006,1
ARDS_POI:02751,ARDS_POI:02751,BENEFICIAL,0.65,MEDIUM,13% vs 9% of ventilated patients,ventilatory-support-in-ICUs,curated,16799775,2006,1
ARDS_POI:01715,ARDS_POI:02269,MECHANISM,0.65,MEDIUM,Decreased mean pulmonary artery pressure >=3 mmHg in 63% of patients,severe-ards,curated,7705124,1995,1
ARDS_POI:02985,ARDS_POI:01895,NULL,0.65,MEDIUM,"30-day mortality 40% vs 33.3%, p=0.83",ards,curated,9603127,1998,1
ARDS_POI:01217,ARDS_POI:01328,MECHANISM,0.65,MEDIUM,Proposed risk factor for VALI/ARDS,mechanical-ventilation,curated,15343007,2004,1
ARDS_POI:01764,ARDS_POI:02542,BENEFICIAL,0.65,MEDIUM,Proposed: Low Vt ventilation improves oxygenation in ARDS,COVID-19-associated-ARDS,curated,33692022,2021,1
ARDS_POI:01166,ARDS_POI:01301,MECHANISM,0.65,MEDIUM,Proposed: Attenuate inflammatory response,severe-community-acquired-pneumonia|high-inflammatory-response,curated,25688779,2015,1
ARDS_POI:01389,ARDS_POI:01895,BENEFICIAL,0.65,MEDIUM,"OR 0.50 (0.28-0.89), P<0.001",acute-lung-injury,curated,19103612,2009,1
ARDS_POI:01389,ARDS_POI:01387,BENEFICIAL,0.65,MEDIUM,More ventilator-free days,acute-lung-injury,curated,19103612,2009,1
ARDS_POI:01389,ARDS_POI:01388,BENEFICIAL,0.65,MEDIUM,More ICU-free days,acute-lung-injury,curated,19103612,2009,1
ARDS_POI:03014,ARDS_POI:02071,NULL,0.65,MEDIUM,Not associated with weakness,acute-lung-injury,curated,24247473,2014,1
ARDS_POI:02340,ARDS_POI:02341,HARMFUL,0.65,MEDIUM,"PaO2 decreased from 56 to 53 mmHg, p=0.014",COPD,curated,8618485,1996,1
ARDS_POI:02993,ARDS_POI:02971,HARMFUL,0.65,MEDIUM,Associated with longer ICU stay,cardiogenic-pulmonary-edema|acute-on-chronic-respiratory-failure,curated,17019559,2006,1
ARDS_POI:02751,ARDS_POI:02791,BENEFICIAL,0.65,MEDIUM,"Higher 1-year survival in OHS vs COPD (OR 1.83, 95% CI 1.24-2.69)",acute-hypercapnic-respiratory-failure|COPD|obesity-hypoventilation-syndrome,curated,23103736,2012,1
ARDS_POI:01003,ARDS_POI:03044,MECHANISM,0.65,MEDIUM,Observational: PEEP recruits more in nondependent/cephalad regions,acute-lung-injury,curated,9817720,1998,1
ARDS_POI:03045,ARDS_POI:02542,BENEFICIAL,0.65,MEDIUM,Proposed: PEEP titration optimizes oxygenation in ARDS,COVID-19-associated-ARDS,curated,33692022,2021,1
ARDS_POI:02568,ARDS_POI:01797,MECHANISM,0.65,LOW,Proposed: Offset pleural pressure to reduce alveolar injury,ards,curated,30776290,2019,1
ARDS_POI:01652,ARDS_POI:02911,BENEFICIAL,0.65,MEDIUM,"Suggested: More frequent discharge home vs facility with physical rehab, but CI included no difference",icuaw,curated,25496103,2014,1
ARDS_POI:01652,ARDS_POI:01660,MECHANISM,0.65,MEDIUM,"Proposed: Physical rehabilitation may improve outcomes in ICUAW, but benefits unclear",icuaw,curated,25496103,2014,1
ARDS_POI:01328,ARDS_POI:01895,ASSOCIATION,0.65,HIGH,"Overall attributable mortality for postoperative lung injury was 19% (95% CI 18-19), differing significantly between abdominal and thoracic surgery (12.2% vs 26.5%, p=0.0008)",postoperative-period|abdominal-surgery|thoracic-surgery,curated,25466352,2014,1
ARDS_POI:02799,ARDS_POI:01399,MECHANISM,0.65,MEDIUM,Proposed: Decreased physiologic deadspace ratio,acute-respiratory-distress-syndrome,curated,14668608,2003,1
ARDS_POI:01291,ARDS_POI:02333,MECHANISM,0.65,MEDIUM,Proposed: Reduces compression atelectasis,severe-ards,curated,16556697,2006,1
ARDS_POI:01291,ARDS_POI:01294,MECHANISM,0.65,MEDIUM,Proposed: Improves V/Q matching,severe-ards,curated,16556697,2006,1
ARDS_POI:02655,ARDS_POI:01895,HARMFUL,0.65,HIGH,TPG/PVRi elevations associated with higher 60-day mortality,acute-lung-injury,curated,20558628,2010,1
ARDS_POI:02655,ARDS_POI:01388,HARMFUL,0.65,HIGH,TPG/PVRi elevations associated with fewer ventilator- and ICU-free days,acute-lung-injury,curated,20558628,2010,1
ARDS_POI:02158,ARDS_POI:02322,BENEFICIAL,0.65,MEDIUM,p=.009,respiratory-failure|prolonged-mechanical-ventilation,curated,18379236,2008,1
ARDS_POI:03025,ARDS_POI:01895,HARMFUL,0.65,MEDIUM,"27% vs 2.6%, p<0.001",respiratory-failure|weaning-from-mechanical-ventilation,curated,9279224,1997,1
ARDS_POI:01879,ARDS_POI:03042,MECHANISM,0.65,MEDIUM,Proposed: Respiratory muscle fatigue contributes to trigger asynchrony,prolonged-mechanical-ventilation,curated,9404759,1997,1
ARDS_POI:01004,ARDS_POI:02333,MECHANISM,0.65,MEDIUM,Proposed: Recruitment maneuver and PEEP improves Crs and prevents gravity atelectasis,one-lung-ventilation,curated,17167013,2006,1
ARDS_POI:01564,ARDS_POI:01580,BENEFICIAL,0.65,MEDIUM,Fair evidence from 2 meta-analyses,abdominal-surgery,curated,16618957,2006,1
ARDS_POI:03134,ARDS_POI:02542,MECHANISM,0.65,MEDIUM,Proposed: Titration identifies variable ARDS severity,ARDS,curated,17585106,2007,1
ARDS_POI:01895,ARDS_POI:01898,MECHANISM,0.65,MEDIUM,Proposed: Improvements in critical care aside from low Vt ventilation,ALI|ARDS-Network-centers,curated,19325464,2009,1
ARDS_POI:02539,ARDS_POI:02537,MECHANISM,0.65,MEDIUM,Proposed: better interaction than flow-cycled in presence of air leaks,mask-air-leaks,curated,10470568,1999,1
ARDS_POI:03139,ARDS_POI:03138,MECHANISM,0.65,MEDIUM,"Proposed: IL-6 enhances local TIMP synthesis, inhibiting tissue repair",ards,curated,8756805,1996,1
ARDS_POI:02142,ARDS_POI:02143,BENEFICIAL,0.65,MEDIUM,"WOB decreased at PS-B (-0.5 J/L, p<0.05) and PS-5 (-0.8 J/L, p<0.05)",ventilator-dependent-patients,curated,9927347,1999,1
ARDS_POI:02142,ARDS_POI:02144,BENEFICIAL,0.65,MEDIUM,"Pressure-time index decreased (181 to 80 cmH2O.s/min, p<0.05)",ventilator-dependent-patients,curated,9927347,1999,1
ARDS_POI:02142,ARDS_POI:02145,BENEFICIAL,0.65,MEDIUM,Resistive and elastic work decreased at PS-B and PS-5,ventilator-dependent-patients,curated,9927347,1999,1
ARDS_POI:02142,ARDS_POI:03096,BENEFICIAL,0.65,MEDIUM,Occlusion pressure and intrinsic PEEP decreased for all conditions,ventilator-dependent-patients,curated,9927347,1999,1
ARDS_POI:02142,ARDS_POI:02951,BENEFICIAL,0.65,MEDIUM,Improved synchrony with ventilator after tracheostomy,ventilator-dependent-patients,curated,9927347,1999,1
ARDS_POI:02646,ARDS_POI:01895,HARMFUL,0.65,HIGH,"OR 1.59 (1.22-2.08), p=0.0006",ARDS,curated,28222804,2017,1
ARDS_POI:02559,ARDS_POI:01895,MECHANISM,0.64,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
ARDS_POI:02791,ARDS_POI:01895,BENEFICIAL,0.64,MEDIUM,OR 0.24 (0.12-0.50) for 1996-1998 vs 1990-1995 period,cancer-patients|mechanical-ventilation,curated,11373414,2001,1
ARDS_POI:02560,ARDS_POI:01895,MECHANISM,0.64,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
ARDS_POI:02556,ARDS_POI:01895,MECHANISM,0.64,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
ARDS_POI:02878,ARDS_POI:01815,ASSOCIATION,0.63,HIGH,"Sensitivity 89%, specificity 63% for ARDS diagnosis",intensive-care-unit,curated,23370917,2013,1
ARDS_POI:02785,ARDS_POI:02479,ASSOCIATION,0.63,HIGH,62.7% coagulopathy incidence,COVID-19|critical-illness,curated,32631393,2020,1
ARDS_POI:01402,ARDS_POI:01895,NULL,0.63,HIGH,"No significant difference in mortality (CMV 36% vs PLV 42%, p=0.63)",ARDS,curated,11897644,2002,1
ARDS_POI:01004,ARDS_POI:02987,ASSOCIATION,0.63,MEDIUM,Observed: COVID-19 ARDS has high inter-individual variability in respiratory mechanics,COVID-19-ARDS,curated,32859264,2020,1
ARDS_POI:01702,ARDS_POI:03080,NULL,0.63,MEDIUM,"AUC 0-96.5h IL-6 increased 9% and 27% vs placebo, p=0.63 and 0.15",severe-sepsis|shock-or-respiratory-failure,curated,20562702,2010,1
ARDS_POI:02275,ARDS_POI:02277,ASSOCIATION,0.62,MEDIUM,"Sensitivity 75% (95% CI 66-82%), Specificity 84% (95% CI 79-88%)",autopsy-population,curated,15381517,2004,1
ARDS_POI:01945,ARDS_POI:01895,TREND,0.62,LOW,"18.8% vs 43.8%, p=0.075",ards,curated,9105072,1997,1
ARDS_POI:01153,ARDS_POI:01496,BENEFICIAL,0.62,MEDIUM,"Respiratory failure 23% vs 30%, p=0.02",major-abdominal-surgery|high-risk-population,curated,11965272,2002,1
ARDS_POI:01132,ARDS_POI:03027,NULL,0.62,HIGH,"RD -3.3%, p=0.62",hematology-oncology-patients|acute-respiratory-failure,curated,20581167,2010,1
ARDS_POI:01552,ARDS_POI:01406,MECHANISM,0.62,MEDIUM,Proposed: Gas ventilation of perflubron-filled lung improves compliance,ards,curated,8569018,1996,1
ARDS_POI:02802,ARDS_POI:01160,BENEFICIAL,0.62,MEDIUM,"38% vs 66%, p=0.02",acute-respiratory-failure,curated,9700176,1998,1
ARDS_POI:03033,ARDS_POI:02208,NULL,0.62,MEDIUM,Diff -1.3% (-10.4 to 7.7),hematology-oncology-patients|acute-respiratory-failure,curated,20581167,2010,1
ARDS_POI:02556,ARDS_POI:02980,MECHANISM,0.62,HIGH,OR 1.70 (95% CI 1.30-2.22),critical-illness,curated,12006450,2002,1
ARDS_POI:02908,ARDS_POI:01854,MECHANISM,0.61,low,,,curated,30484283,2018,1
ARDS_POI:02844,ARDS_POI:01572,ASSOCIATION,0.6,MEDIUM,"Decreased in normal vs PSV patients, variable with VT",intensive-care|ALI-ARDS,curated,10806152,2000,1
ARDS_POI:01819,ARDS_POI:02868,ASSOCIATION,0.6,MEDIUM,"DD genotype associated with increased ARDS risk, p<0.00008",ards,curated,12204859,2002,1
ARDS_POI:01819,ARDS_POI:01895,ASSOCIATION,0.6,MEDIUM,"DD genotype associated with increased ARDS mortality, p<0.02",ards,curated,12204859,2002,1
ARDS_POI:02715,ARDS_POI:02199,HARMFUL,0.6,MEDIUM,15% increase (95% CI 5-27%),subarachnoid-hemorrhage,curated,16374174,2006,1
ARDS_POI:02779,ARDS_POI:01895,HARMFUL,0.6,MEDIUM,"African-American men had the highest ARDS mortality (mean 12.8 deaths/100,000)",ards-mortality-US-1979-1996,curated,12163776,2002,1
ARDS_POI:02487,ARDS_POI:02491,ASSOCIATION,0.6,MEDIUM,Observed correlation between pulmonary abnormalities and QoL domains,post-ARDS,curated,12493646,2003,1
ARDS_POI:02857,ARDS_POI:02843,ASSOCIATION,0.6,MEDIUM,"$73,000 per survivor",perioperative,curated,10579250,1999,1
ARDS_POI:02858,ARDS_POI:02791,ASSOCIATION,0.6,MEDIUM,36 QALYs per 100 patients (95% CI 21-46),ards,curated,11371406,2001,1
ARDS_POI:01895,ARDS_POI:02843,ASSOCIATION,0.6,MEDIUM,42% hospital mortality,perioperative,curated,10579250,1999,1
ARDS_POI:01895,ARDS_POI:02843,ASSOCIATION,0.6,MEDIUM,37% ICU mortality,perioperative,curated,10579250,1999,1
ARDS_POI:02578,ARDS_POI:01682,BENEFICIAL,0.6,MEDIUM,Weak recommendation,asthma,curated,27755068,2016,1
ARDS_POI:02799,ARDS_POI:02904,TREND,0.6,LOW,"Median 1 vs 2 days, p=0.055",COVID-19-acute-respiratory-failure|HFNO-treatment,curated,33023669,2020,1
ARDS_POI:02823,ARDS_POI:02791,BENEFICIAL,0.6,MEDIUM,Being awake associated with increased probability of survival,respiratory-failure|do-not-intubate-order,curated,15483407,2004,1
ARDS_POI:02591,ARDS_POI:01895,HARMFUL,0.6,MEDIUM,"Mortality 51.4% with vs 39.2% without barotrauma, p=0.04",mechanical-ventilation,curated,14991090,2004,1
ARDS_POI:02071,ARDS_POI:02071,ASSOCIATION,0.6,MEDIUM,Consistent association throughout 2-year follow-up,acute-lung-injury,curated,24247473,2014,1
ARDS_POI:01948,ARDS_POI:01895,ASSOCIATION,0.6,MEDIUM,30% overall hospital mortality,cancer|ICU-admission,curated,19829101,2010,1
ARDS_POI:02488,ARDS_POI:02491,ASSOCIATION,0.6,MEDIUM,Observed correlation between pulmonary abnormalities and QoL domains,post-ARDS,curated,12493646,2003,1
ARDS_POI:01846,ARDS_POI:03025,NULL,0.6,MEDIUM,"Reintubation 23% vs 16%, p=0.40",mechanical-ventilation,curated,16840741,2006,1
ARDS_POI:02570,ARDS_POI:02994,MECHANISM,0.6,MEDIUM,"Proposed: Convex V-P curve indicates hyperinflation, limiting PEEP benefit",ards,curated,8111581,1994,1
ARDS_POI:02886,ARDS_POI:02948,MECHANISM,0.6,MEDIUM,Proposed: Corticosteroid exposure during ICU stay contributes to physical impairments,acute-lung-injury,curated,24716641,2014,1
ARDS_POI:02785,ARDS_POI:03063,ASSOCIATION,0.6,MEDIUM,Median 30 days for negative conversion in survivors,COVID-19|critical-illness,curated,32631393,2020,1
ARDS_POI:02893,ARDS_POI:02867,NULL,0.6,MEDIUM,Applied in LUNG SAFE to determine prognostic value,observational-ARDS-cohorts,curated,35026177,2022,1
ARDS_POI:01575,ARDS_POI:01494,TREND,0.6,MEDIUM,"Median $26,229 vs $29,048, p=0.3",respiratory-failure-requiring-mechanical-ventilation,curated,8948561,1996,1
ARDS_POI:02158,ARDS_POI:02163,ASSOCIATION,0.6,MEDIUM,"Patients with neuromuscular blockade had worse oxygenation, ventilation, PEEP, and lung injury",mechanically-ventilated-icu-patients,curated,10470756,1999,1
ARDS_POI:01854,ARDS_POI:01856,ASSOCIATION,0.6,MEDIUM,Delirium phenotypes associated with severity of subsequent cognitive impairment,critical-illness,curated,29508705,2018,1
ARDS_POI:01854,ARDS_POI:01484,ASSOCIATION,0.6,3,Outcome,,curated,18191684,2008,1
ARDS_POI:01900,ARDS_POI:01904,BENEFICIAL,0.6,MEDIUM,Observational studies show DU reliably assesses diaphragm atrophy in mechanically ventilated patients,mechanical-ventilation,curated,27620292,2017,1
ARDS_POI:02738,ARDS_POI:01296,HARMFUL,0.6,MEDIUM,"OR 2.2 (1.1-4.5), p<0.05",severe-pandemic-H1N1-influenza-infection,curated,21107529,2011,1
ARDS_POI:01542,ARDS_POI:02978,BENEFICIAL,0.6,MEDIUM,"80% vs 47%, p<=0.001",acute-respiratory-failure,curated,18596631,2008,1
ARDS_POI:02071,ARDS_POI:02308,ASSOCIATION,0.6,MEDIUM,EPO deficiency associated with anemia in critical illness,critical-illness,curated,9069000,1997,1
ARDS_POI:01031,ARDS_POI:02179,ASSOCIATION,0.6,MEDIUM,ECMO weaning rate 67.6% (95% CI 50.5-82.7%),COVID-19-ARDS,curated,34127027,2021,1
ARDS_POI:01457,ARDS_POI:03048,MECHANISM,0.6,HIGH,"Proposed: Fluid loading unable to correct preload defect, LV function remains depressed",septic-shock,curated,10559099,1999,1
ARDS_POI:01278,ARDS_POI:01496,HARMFUL,0.6,MEDIUM,Absolute diff +12.9% (95% CI 6.6% to ∞),postextubation,curated,27706464,2016,1
ARDS_POI:02494,ARDS_POI:02715,HARMFUL,0.6,MEDIUM,"OR 5.4 (95% CI 1.54-19.24), p<0.01",severe-brain-injury,curated,17568331,2007,1
ARDS_POI:02963,ARDS_POI:02870,ASSOCIATION,0.6,MEDIUM,"34 cases per 100,000 per year",,curated,11850334,2002,1
ARDS_POI:02863,ARDS_POI:02871,ASSOCIATION,0.6,MEDIUM,"28 cases per 100,000 per year",,curated,11850334,2002,1
ARDS_POI:02376,ARDS_POI:02973,TREND,0.6,MEDIUM,Only factor associated with intubation after HFNC,high-flow-nasal-cannula-oxygen,curated,29099420,2018,1
ARDS_POI:02785,ARDS_POI:01895,ASSOCIATION,0.6,MEDIUM,"31% 15-day ICU mortality, p=0.78",severe-COVID-19-ICU,curated,32278670,2020,1
ARDS_POI:02992,ARDS_POI:03007,TREND,0.6,MEDIUM,"Raw 0.68-0.80, kappa 0.38-0.55, Phi 0.53-0.75",chest-radiograph-interpretation,curated,10619802,2000,1
ARDS_POI:02999,ARDS_POI:03112,ASSOCIATION,0.6,MEDIUM,Observational: Nonaerated lower lobe volume inversely correlates with PEEP response,acute-lung-injury,curated,9817720,1998,1
ARDS_POI:01457,ARDS_POI:03052,HARMFUL,0.6,MEDIUM,Observed: Persistently depressed LVEF associated with non-recovery from septic shock,septic-shock,curated,10559099,1999,1
ARDS_POI:02780,ARDS_POI:01895,HARMFUL,0.6,MEDIUM,Annual ARDS mortality rates higher for men vs women,ards-mortality-US-1979-1996,curated,12163776,2002,1
ARDS_POI:03006,ARDS_POI:01895,ASSOCIATION,0.6,MEDIUM,"58% mortality vs 37% emergency, 11% scheduled surgical",cancer|ICU-admission,curated,19829101,2010,1
ARDS_POI:01895,ARDS_POI:02870,ASSOCIATION,0.6,MEDIUM,32% 28-day mortality,,curated,11850334,2002,1
ARDS_POI:01895,ARDS_POI:02871,ASSOCIATION,0.6,MEDIUM,34% 28-day mortality,,curated,11850334,2002,1
ARDS_POI:02682,ARDS_POI:02785,ASSOCIATION,0.6,MEDIUM,Appeared in all patients even at early stage of disease,COVID-19-pneumonia,curated,32255382,2020,1
ARDS_POI:03012,ARDS_POI:02912,BENEFICIAL,0.6,MEDIUM,Neopterin allowed differentiation (p<0.005) but overlap between groups,early-ards,curated,10548201,1999,1
ARDS_POI:02578,ARDS_POI:02542,BENEFICIAL,0.6,MEDIUM,Weak recommendation,ards,curated,27755068,2016,1
ARDS_POI:02578,ARDS_POI:01496,BENEFICIAL,0.6,MEDIUM,Weak recommendation,acute-respiratory-failure,curated,27755068,2016,1
ARDS_POI:02751,ARDS_POI:01895,BENEFICIAL,0.6,MEDIUM,Lower hospital mortality in OHS vs COPD (6% vs 18%),acute-hypercapnic-respiratory-failure|COPD|obesity-hypoventilation-syndrome,curated,23103736,2012,1
ARDS_POI:01785,ARDS_POI:03108,BENEFICIAL,0.6,MEDIUM,Decreased incidence in surgical patients,surgical-patients,curated,10936141,2000,1
ARDS_POI:03038,ARDS_POI:02367,HARMFUL,0.6,MEDIUM,"Median 21 days vs 16 days, p=0.004",critical-care|acute-lung-injury-ARDS,curated,11777361,2002,1
ARDS_POI:02133,ARDS_POI:02137,MECHANISM,0.6,MEDIUM,Small discrepancy from ideal during isovolume maneuver,intensive-care|ALI-ARDS,curated,10806152,2000,1
ARDS_POI:02542,ARDS_POI:01328,ASSOCIATION,0.6,MEDIUM,"ARDS definition inadequate, patients exhibit different degrees of lung injury",ARDS,curated,17585106,2007,1
ARDS_POI:01402,ARDS_POI:03099,BENEFICIAL,0.6,MEDIUM,Significant reduction in progression to ARDS with PLV,ARDS,curated,11897644,2002,1
ARDS_POI:02809,ARDS_POI:02948,MECHANISM,0.6,MEDIUM,Proposed: Prolonged immobilization during ICU stay contributes to physical impairments,acute-lung-injury,curated,24716641,2014,1
ARDS_POI:02119,ARDS_POI:02065,ASSOCIATION,0.6,MEDIUM,Patients with AI >10% had lower comfort,non-invasive-ventilation,curated,19183949,2009,1
ARDS_POI:02182,ARDS_POI:01981,BENEFICIAL,0.6,MEDIUM,"Physician SBT ordering increased from 46% to 65%, p=0.004",respiratory-failure|weaning,curated,9927355,1999,1
