poi_id:ID,id_slug,label,subset:LABEL,parent,definition,synonym,xref_DOID,xref_MESH,xref_UMLS,source,source_pmids,n_sources:int
ARDS_POI:01166,prolonged-methylprednisolone-therapy,prolonged methylprednisolone therapy,POI_intervention,corticosteroid-treatment,"Prolonged administration of methylprednisolone (initial dose 2 mg/kg/day, duration 32 days) for unresolving ARDS.",,DOID:11394,D012128,C0035222,robot_template_row,9669790,1
ARDS_POI:01167,improved-lung-function-ards,Improved lung function in ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,9669790,1
ARDS_POI:01168,unresolving-ards,Unresolving ARDS,POI_context,,,,,D012128,C0035222,kg_nodes,9669790,1
ARDS_POI:01169,pulmonary-artery-catheter-guided-hemodynamic-management,pulmonary-artery-catheter-guided-hemodynamic-management,POI_intervention,hemodynamic-monitoring-strategy,Use of pulmonary artery catheter to guide hemodynamic management in patients with acute lung injury.,PAC,DOID:11394,D012128,C0035222,robot_template_row,16714768,1
ARDS_POI:01170,no-improvement-in-survival-or-organ-function,No improvement in survival or organ function,POI_outcome,,,,,,,kg_nodes,16714768,1
ARDS_POI:01171,increased-catheter-related-complications,Increased catheter-related complications,POI_outcome,,,,,,,kg_nodes,16714768,1
ARDS_POI:01172,respiratory-changes-in-inferior-vena-cava-diameter,respiratory changes in inferior vena cava diameter,POI_intervention,fluid-responsiveness-prediction,Measuring respiratory changes in inferior vena cava diameter to predict fluid responsiveness in septic patients with acute lung injury.,,DOID:11394,D012128,C0035222,robot_template_row,15034650,1
ARDS_POI:01173,ivc-diameter-respiratory-variation,Respiratory changes in IVC diameter,POI_intervention,,,,,,,kg_nodes,15034650,1
ARDS_POI:01174,fluid-responsiveness-prediction,Fluid responsiveness prediction,POI_outcome,,,,,,,kg_nodes,15034650|15754196,2
ARDS_POI:01175,intrathoracic-pressure-change,Intrathoracic pressure change,POI_mechanism,,,,,,,kg_nodes,15034650,1
ARDS_POI:01176,venous-return-change,Venous return change,POI_mechanism,,,,,,,kg_nodes,15034650,1
ARDS_POI:01177,sepsis,Sepsis,POI_population,,,,,D012671,C0036771,kg_nodes,27734109|33009098|12441753|33620405|15034650|37633303,6
ARDS_POI:01178,mechanical-ventilation,Mechanical ventilation,POI_context,,,,,D008886,C0086746,kg_nodes,15375649|15343007|14991090|15034650|16840741|23689789|9279244|16100131|27620292|9563730|11373414|11126271|20055989|27818331|21242788|15695492,16
ARDS_POI:01179,trophic-enteral-feeding-for-first-6-days,trophic enteral feeding for first 6 days,POI_intervention,enteral-nutrition-strategy,Trophic enteral feeding providing 400 kcal/day for the first 6 days in patients with acute lung injury requiring mechanical ventilation.,,DOID:11394,D012128,C0035222,robot_template_row,22307571,1
ARDS_POI:01180,trophic-enteral-feeding-first-6d,Trophic enteral feeding for first 6 days,POI_intervention,,,,,,,kg_nodes,22307571,1
ARDS_POI:01181,full-enteral-feeding-first-6d,Full enteral feeding for first 6 days,POI_intervention,,,,,,,kg_nodes,22307571,1
ARDS_POI:01182,ventilator-free-days-28d,Ventilator-free days to study day 28,POI_outcome,,,,,,,kg_nodes,22307571|11897644|34463700,3
ARDS_POI:01183,gastrointestinal-intolerances,Gastrointestinal intolerances,POI_outcome,,,,,,,kg_nodes,22307571,1
ARDS_POI:01184,spo2fio2-ratio-as-surrogate-for-pao2fio2-ratio-in-aliards,SpO2/FIO2 ratio as surrogate for PaO2/FIO2 ratio in ALI/ARDS,POI_intervention,diagnostic-tool,"Use of SpO2/FIO2 ratio to diagnose and monitor ALI and ARDS, with thresholds of 235 for ARDS (PaO2/FIO2 200) and 315 for ALI (PaO2/FIO2 300).",S/F ratio,DOID:11394,D012128,C0035222,robot_template_row,17573487,1
ARDS_POI:01185,sp02-to-pao2-ratio-correlation,SpO2/FIO2 ratio correlation with PaO2/FIO2 ratio,POI_mechanism,,,,,,,kg_nodes,17573487,1
ARDS_POI:01186,ards-diagnosis-threshold,ARDS diagnosis threshold,POI_outcome,,,,,D012128,C0035222,kg_nodes,17573487,1
ARDS_POI:01187,ali-diagnosis-threshold,ALI diagnosis threshold,POI_outcome,,,,,,,kg_nodes,17573487,1
ARDS_POI:01188,resp-score-for-ecmo-survival-prediction,RESP score for ECMO survival prediction,POI_intervention,prediction-model,Multivariable logistic regression model to predict hospital survival for patients with severe acute respiratory failure receiving ECMO.,Respiratory ECMO Survival Prediction (RESP) score,DOID:11394,D012128,C0035222,robot_template_row,24693864,1
ARDS_POI:01189,resp-score-prediction-ecmo-survival,RESP score for ECMO survival prediction,POI_intervention,,,,,,,kg_nodes,24693864,1
ARDS_POI:01190,improved-ecmo-survival-prediction,Improved ECMO survival prediction,POI_outcome,,,,,,,kg_nodes,24693864,1
ARDS_POI:01191,severe-acute-respiratory-failure,Severe acute respiratory failure,POI_context,,,,,,,kg_nodes,27245914|24693864,2
ARDS_POI:01192,ecmo-treatment,ECMO treatment,POI_context,,,,,D004997,C0013616,kg_nodes,9315812|24693864,2
ARDS_POI:01193,resp-score-external-validation-auc,External validation of RESP score AUC,POI_outcome,,,,,,,kg_nodes,24693864,1
ARDS_POI:01194,pulmonary-artery-catheter-pac,Pulmonary artery catheter (PAC),POI_intervention,hemodynamic-monitoring-device,Pulmonary artery catheter for hemodynamic monitoring in critically ill patients.,,,D053528,C0034095,robot_template_row,16204666,1
ARDS_POI:01195,no-impact-on-mortality,No impact on mortality,POI_outcome,,,,,D008875,C0026516,kg_nodes,16204666,1
ARDS_POI:01196,no-impact-on-hospital-length-of-stay,No impact on hospital length of stay,POI_outcome,,,,,D006801,C0019080,kg_nodes,16204666,1
ARDS_POI:01197,increased-inotrope-use,Increased inotrope use,POI_outcome,,,,,D007342,C0021789,kg_nodes,16204666,1
ARDS_POI:01198,increased-iv-vasodilator-use,Increased IV vasodilator use,POI_outcome,,,,,,,kg_nodes,16204666,1
ARDS_POI:01199,tocilizumab-for-covid-19-pneumonia,Tocilizumab for COVID-19 pneumonia,POI_intervention,anti-IL6-therapy,"Tocilizumab 8 mg/kg IV on day 1 and day 3 if clinically indicated, for treatment of moderate to severe COVID-19 pneumonia.",TCZ,DOID:0080600,D000086382,C5203670,robot_template_row,33080017,1
ARDS_POI:01200,tocilizumab-treatment-covid-19-pneumonia,Tocilizumab for COVID-19 pneumonia,POI_intervention,,,,,D000086382,C5203670,kg_nodes,33080017,1
ARDS_POI:01201,reduced-who-cps-above-5-day4,Reduced WHO-CPS >5 at day 4,POI_outcome,,,,,,,kg_nodes,33080017,1
ARDS_POI:01202,covid-19-pneumonia,COVID-19 pneumonia,POI_disease,,,,,D000086382,C5203670,kg_nodes,32255382|33080017|34133856|33080005,4
ARDS_POI:01203,enteral-feeding-with-epagla-and-antioxidants,Enteral feeding with EPA+GLA and antioxidants,POI_intervention,ards-treatment,"Enteral feeding with a combination of eicosapentaenoic acid (EPA), gamma-linolenic acid (GLA), and antioxidants to reduce pulmonary inflammation and improve oxygenation in patients with acute respiratory distress syndrome.",,DOID:11394,D012128,C0035222,robot_template_row,10470743,1
ARDS_POI:01204,enteral-feeding-epa-gla-antioxidants,Enteral feeding with EPA+GLA and antioxidants,POI_intervention,,,,,,,kg_nodes,10470743,1
ARDS_POI:01205,reduced-pulmonary-neutrophil-recruitment,Reduced pulmonary neutrophil recruitment,POI_outcome,,,,,,,kg_nodes,10470743,1
ARDS_POI:01206,improved-oxygenation-reduced-ventilation,Improved oxygenation and reduced ventilation,POI_outcome,,,,,,,kg_nodes,10470743,1
ARDS_POI:01207,anti-inflammatory-effects-epa-gla,Anti Inflammatory Effects Epa Gla,POI_mechanism,biological-process,,,,,,mechanism_node,10470743,1
ARDS_POI:01208,vasodilatory-effects-epa-gla,Vasodilatory Effects Epa Gla,POI_mechanism,biological-process,,,,,,mechanism_node,10470743,1
ARDS_POI:01209,reduced-lung-inflammation,Reduced Lung Inflammation,POI_mechanism,biological-process,,,,,,mechanism_node,10470743,1
ARDS_POI:01210,improved-lung-microvascular-permeability,Improved Lung Microvascular Permeability,POI_mechanism,biological-process,,,,,,mechanism_node,10470743,1
ARDS_POI:01211,improved-oxygenation-cardiopulmonary-function,Improved Oxygenation Cardiopulmonary Function,POI_mechanism,biological-process,,,,,,mechanism_node,10470743,1
ARDS_POI:01212,global-strength-and-handgrip-dynamometry-assessment,Global strength and handgrip dynamometry assessment,POI_intervention,muscle-weakness-evaluation,Comprehensive assessment of global muscle strength and handgrip dynamometry to diagnose ICU-acquired paresis and predict mortality in critically ill patients.,,,D008668,C0085493,robot_template_row,18511703,1
ARDS_POI:01213,icuap-diagnosis,ICU-acquired paresis diagnosis,POI_outcome,,,,,D008668,C0085493,kg_nodes,18511703,1
ARDS_POI:01214,icuap-mortality-association,ICU-acquired paresis mortality association,POI_outcome,,,,,,,kg_nodes,18511703,1
ARDS_POI:01215,handgrip-dynamometry,Handgrip dynamometry assessment,POI_intervention,,,,,D006350,C0018941,kg_nodes,18511703,1
ARDS_POI:01216,global-muscle-weakness-assessment,Global muscle strength assessment,POI_intervention,,,,,,,kg_nodes,18511703,1
ARDS_POI:01217,large-tidal-volume-ventilation,large tidal volume ventilation,POI_intervention,lung-protective-ventilation-strategy,"Ventilation with tidal volumes larger than 6 mL/kg predicted body weight, a proposed risk factor for ventilator-associated lung injury and ARDS.",,DOID:11394,D012128,C0035222,robot_template_row,15343007,1
ARDS_POI:01218,ventilator-associated-lung-injury,Ventilator-associated lung injury,POI_outcome,,,,,D012128,C0035222,kg_nodes,16374149|15343007|15695492,3
ARDS_POI:01219,lower-tidal-volume-ventilation,lower tidal volume ventilation,POI_intervention,lung-protective-ventilation-strategy,Ventilation strategy using lower tidal volumes (6 mL/kg) compared to traditional higher tidal volumes (12 mL/kg) in patients with acute lung injury.,,DOID:11394,D012128,C0035222,robot_template_row,19841457|20055989|15644641,3
ARDS_POI:01220,decreased-interleukin-6,Decreased interleukin-6,POI_outcome,,,,,D007356,C0021753,kg_nodes,15644641,1
ARDS_POI:01221,decreased-interleukin-8,Decreased interleukin-8,POI_outcome,,,,,D007357,C0021756,kg_nodes,15644641,1
ARDS_POI:01222,increased-mortality-risk,Increased mortality risk,POI_outcome,,,,,D008869,C0024102,kg_nodes,15644641,1
ARDS_POI:01223,decreased-ventilator-free-days,Decreased ventilator-free days,POI_outcome,,,,,,,kg_nodes,15644641,1
ARDS_POI:01224,decreased-organ-failure-free-days,Decreased organ failure-free days,POI_outcome,,,,,,,kg_nodes,15644641,1
ARDS_POI:01225,elevated-interleukin-6,Elevated interleukin-6,POI_mechanism,,,,,D007356,C0021753,kg_nodes,15644641,1
ARDS_POI:01226,elevated-interleukin-8,Elevated interleukin-8,POI_mechanism,,,,,D007357,C0021756,kg_nodes,15644641,1
ARDS_POI:01227,elevated-interleukin-6-interleukin-8,Elevated interleukin-6 and interleukin-8,POI_mechanism,,,,,,,kg_nodes,15644641,1
ARDS_POI:01228,injurious-ventilation-strategy,Injurious ventilation strategy,POI_intervention,ventilation-strategy,"Ventilation strategy that leads to increased epithelial cell apoptosis in the kidney and small intestine, contributing to organ dysfunction in ARDS.",,DOID:11394,D012128,C0035222,robot_template_row,12709468,1
ARDS_POI:01229,epithelial-cell-apoptosis-kidney,Epithelial cell apoptosis in kidney,POI_mechanism,,,,,D011656,C0032943,kg_nodes,12709468,1
ARDS_POI:01230,epithelial-cell-apoptosis-intestine,Epithelial cell apoptosis in small intestine,POI_mechanism,,,,,D007428,C0010146,kg_nodes,12709468,1
ARDS_POI:01231,organ-dysfunction-ards,Organ dysfunction in ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,12709468,1
ARDS_POI:01232,noninvasive-ventilation,Noninvasive ventilation,POI_intervention,ventilation-strategy,Noninvasive ventilation for the treatment of acute respiratory failure in solid organ transplant recipients.,NIV,DOID:11394,D012128,C0035222,robot_template_row,11990914|10634340|12689847|22406958|16276167|14500259|29099420,7
ARDS_POI:01233,noninvasive-ventilation-niv,Noninvasive ventilation,POI_intervention,,,,,,,kg_nodes,11990914|14500259|10634340|16276167,4
ARDS_POI:01234,reduced-need-for-intubation,Reduced need for intubation and mechanical ventilation,POI_outcome,,,,,D007196,C0021311,kg_nodes,30888444|11066186|10634340,3
ARDS_POI:01235,improved-pao2-fio2-ratio,Improved PaO2/FiO2 ratio,POI_outcome,,,,,,,kg_nodes,10634340|19325471,2
ARDS_POI:01236,reduced-fatal-complications,Reduced fatal complications,POI_outcome,,,,,,,kg_nodes,10634340,1
ARDS_POI:01237,reduced-icu-mortality,Reduced ICU mortality,POI_outcome,,,,,D007226,C0021370,kg_nodes,10634340|16276167|17133177|15599160,4
ARDS_POI:01238,solid-organ-transplantation,Solid organ transplantation,POI_context,,,,,D013375,C0037943,kg_nodes,10634340,1
ARDS_POI:01239,high-peep-with-recruitment-maneuvers-during-general-anesthesia-for-open-abdominal-surgery,High PEEP with recruitment maneuvers during general anesthesia for open abdominal surgery,POI_intervention,lung-protective-ventilation-strategy,Use of high positive end-expiratory pressure (12 cm H2O) with recruitment maneuvers during general anesthesia for open abdominal surgery.,,,D011656,C0032943,robot_template_row,24894577,1
ARDS_POI:01240,high-peep-with-recruitment-maneuvers-olv,High PEEP with recruitment maneuvers during OLV,POI_intervention,,,,,,,kg_nodes,24894577,1
ARDS_POI:01241,no-difference-postop-pulmonary-complications,No difference in postoperative pulmonary complications,POI_outcome,,,,,D011656,C0032943,kg_nodes,24894577,1
ARDS_POI:01242,open-abdominal-surgery,Open abdominal surgery context,POI_context,,,,,,,kg_nodes,24894577,1
ARDS_POI:01243,general-anesthesia,General anesthesia context,POI_context,,,,,D000368,C0001926,kg_nodes,24894577|26174419,2
ARDS_POI:01244,prevent-dependent-lung-atelectasis,Prevent dependent lung atelectasis,POI_mechanism,,,,,,,kg_nodes,24894577,1
ARDS_POI:01245,early-use-of-pulmonary-artery-catheter,early use of pulmonary artery catheter,POI_intervention,hemodynamic-monitoring-technique,Early use of pulmonary artery catheter in patients with shock and acute respiratory distress syndrome.,,DOID:11394,D012128,C0035222,robot_template_row,14645314,1
ARDS_POI:01246,early-pac-use,Early use of pulmonary artery catheter,POI_intervention,,,,,D011253,C0030705,kg_nodes,14645314,1
ARDS_POI:01247,no-effect-on-mortality-ards-shock,No effect on mortality in ARDS and shock,POI_outcome,,,,,D012128,C0035222,kg_nodes,14645314,1
ARDS_POI:01248,shock,Shock,POI_context,,,,,D012764,C0036572,kg_nodes,12441753|14645314,2
ARDS_POI:01249,recombinant-human-angiotensin-converting-enzyme-2-rhace2,recombinant human angiotensin-converting enzyme 2 (rhACE2),POI_intervention,ras-signaling-modulator,"Recombinant human angiotensin-converting enzyme 2 (rhACE2, GSK2586881) to replete ACE2 and modulate renin-angiotensin system signaling in acute respiratory distress syndrome.",GSK2586881,DOID:11394,D012128,C0035222,robot_template_row,28877748,1
ARDS_POI:01250,ace2-repletion-rhace2,rhACE2 (GSK2586881) to replete ACE2,POI_intervention,,,,,,,kg_nodes,28877748,1
ARDS_POI:01251,ras-peptide-modulation,Modulation of RAS peptides,POI_mechanism,,,,,,,kg_nodes,28877748,1
ARDS_POI:01252,reduced-lung-injury,Reduced lung injury,POI_outcome,,,,,,,kg_nodes,28877748,1
ARDS_POI:01253,ras-signaling-dysregulation-ards,Ras Signaling Dysregulation Ards,POI_mechanism,biological-process,,,,,,mechanism_node,28877748,1
ARDS_POI:01254,ace2-depletion-ards,Ace2 Depletion Ards,POI_mechanism,biological-process,,,,,,mechanism_node,28877748,1
ARDS_POI:01255,ace2-repletion-lung-injury-attenuation,Ace2 Repletion Lung Injury Attenuation,POI_mechanism,biological-process,,,,,,mechanism_node,28877748,1
ARDS_POI:01256,allogeneic-mesenchymal-stromal-cells,Allogeneic mesenchymal stromal cells,POI_intervention,,,,,,,kg_nodes,30455077,1
ARDS_POI:01257,covid-19-infection,COVID-19 infection,POI_intervention,,,,,D046169,C0232591,kg_nodes,33341155,1
ARDS_POI:01258,increased-severe-illness,Increased severe illness,POI_outcome,,,,,,,kg_nodes,33341155,1
ARDS_POI:01259,decreased-cardiovascular-complications,Decreased cardiovascular complications,POI_outcome,,,,,,,kg_nodes,33341155,1
ARDS_POI:01260,decreased-need-for-intubation,Decreased need for intubation,POI_outcome,,,,,D007333,C0021117,kg_nodes,14500259,1
ARDS_POI:01261,reduced-incidence-of-septic-shock,Reduced incidence of septic shock,POI_outcome,,,,,D012486,C0036596,kg_nodes,14500259,1
ARDS_POI:01262,improved-90-day-survival,Improved 90-day survival,POI_outcome,,,,,D013378,C0038351,kg_nodes,14500259|12689847,2
ARDS_POI:01263,improved-hypoxemia-and-tachypnea,Improved hypoxemia and tachypnea,POI_outcome,,,,,,,kg_nodes,14500259,1
ARDS_POI:01264,severe-acute-hypoxemic-respiratory-failure,Severe acute hypoxemic respiratory failure,POI_context,,,,,,,kg_nodes,14500259,1
ARDS_POI:01265,prone-position-placement,Prone position placement,POI_intervention,,,,,D011524,,kg_nodes,15547166,1
ARDS_POI:01266,hypoxemic-acute-respiratory-failure,Hypoxemic acute respiratory failure,POI_intervention,,,,,D006535,,kg_nodes,15547166,1
ARDS_POI:01267,reduced-28d-mortality,Reduced 28-day mortality,POI_outcome,,,,,,,kg_nodes,20562702|15547166|26444879,3
ARDS_POI:01268,reduced-90d-mortality,Reduced 90-day mortality,POI_outcome,,,,,,,kg_nodes,15547166,1
ARDS_POI:01269,reduced-duration-mechanical-ventilation,Reduced duration of mechanical ventilation,POI_outcome,,,,,,,kg_nodes,8948561|15547166|10628598|10936141|9556465,5
ARDS_POI:01270,reduced-ventilator-associated-pneumonia,Reduced ventilator-associated pneumonia,POI_outcome,,,,,,,kg_nodes,15547166,1
